"Em D C Em D C Em D C G B Em Em D C Em D C Em D C G B7 Em Em D C Em D C Em D C G B7 Em C A D C A D C A D Em C A D C A D C A D C A D C A D Em"	"Nothing Else Matters Tab by Metallica - E-Chords"	"cifra/idmusica/9782/keyb/true.htm"
"Em D C Em D C Em D C G B7 Em Em D C Em D C Em D C G B7 Em Em D C Em D C Em D C G B7 Em C A D D4 D D9 D C A D D4 D D9 D D Em C A D D4 D D9 D C A D D4 D D9 D C A D D4 D D9 D C A D D4 D D9 D D Em"	"Nothing Else Matters (Unpluged) Tab by Metallica - E-Chords"	"cifra/idmusica/9820/keyb/true.htm"
""	"Nothing Else Matters (ver. 2) Tab by Metallica - E-Chords"	"cifra/idmusica/61144/keyb/true.htm"
"B A9 G B B A9 G B B A9 G B B A9 G B B A9 G B B A9 G B B A C# B A G F# B A C# B A G F# B A G F# B A G F# B A G C# B C# A"	"St. Anger Tab by Metallica - E-Chords"	"cifra/idmusica/9774/keyb/true.htm"
"C Am G Em C Am G Em C Am G Em C Am G Em C Am G Em C D Am G Em C Am G Em C Am G Em C Am G Em C E5 E Am G Am Am G Am Am G Em C Am G Em C Am G Em C Am G Em C D Am G Em C Am G Em C Am G Em C Am G Em C E5 E5 G5 A5 C5 B5 C5 E5 B5 E5 E5 B5 Bb5 E5 E5 E5 B5 Bb5 E5 E5 E5 B5 Bb5 E5 F#5 A5 F#5 A5 F#5 A5 A5 F#5 A5 F#5 A5 A5 B5 G#5 B5 C#5 A5 C#5 D5 B5 D5 E"	"The Day Never Comes Tab by Metallica - E-Chords"	"cifra/idmusica/133429/keyb/true.htm"
"C Am G Em C Am G Em C Am G Em C Am G Em C Am G Em C D Am G Em C Am G Em C Am G Em C Am G Em C E5 E Am G Am Am G Am Am G Em C Am G Em C Am G Em C Am G Em C D Am G Em C Am G Em C Am G Em C Am G Em C E5 E5 G5 A5 C5 B5 C5 E5 B5 E5 E5 B5 Bb5 E5 E5 E5 B5 Bb5 E5 E5 E5 B5 Bb5 E5 F#5 A5 F#5 A5 F#5 A5 A5 F#5 A5 F#5 A5 A5 B5 G#5 B5 C#5 A5 C#5 D5 B5 D5 E"	"The Day That Never Comes (ver.2) Tab by Metallica - E-Chords"	"cifra/idmusica/139382/keyb/true.htm"
"Am Bb F Am Am G Am G Am G C Am G Am G Am G Am G C G Am G Am G Am C G Am Am C G Am Bb F Am Am G Am G Am G C Am G Am G Am G Am C G Am G Am G Am C G Am Am C G Am Bb C F Am G C G Am Am C G Am C G Am C G Am Bb F Am C F G Am Am G Am C G Am G Am G Am G Am G Am Bb C F Am G C G Am G Am"	"The Memory Remains Tab by Metallica - E-Chords"	"cifra/idmusica/9778/keyb/true.htm"
"Am Em D Am Em D Am Em D Am Em D Am C G Am G C G E Am C G E Am C G E Am C G E Am C G E Am Am Em D Am Em D Am Em D Am Em D Am C G D Am C G E"	"The Unforgiven Tab by Metallica - E-Chords"	"cifra/idmusica/9779/keyb/true.htm"
"A5 A5 C5 E5 E5 D5 D5 D5 D5 A5 A5 A5 A5 A5 C5 E5 E5 D5 D5 D5 D5 A5 A5 A5 A5 A5 C5 E5 E5 D5 D5 D5 D5 A5 A5 A5 A5 A5 C5 E5 E5 D5 D5 D5 D5 A5 C5 G5 C5 G5 E5"	"The Unforgiven (ver. 2) Tab by Metallica - E-Chords"	"cifra/idmusica/53504/keyb/true.htm"
"Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm C Am D Em Em G D Bm Em G Bm D Em G D Bm Em G Bm D Em Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm Em G D Bm C Em D Bm Em Em G D Bm Em G D Bm Em G D Bm Em G D Bm C Em D Em Em G D Bm Em G Bm D Em G Em D Em G D Em"	"The Unforgiven II Tab by Metallica - E-Chords"	"cifra/idmusica/9780/keyb/true.htm"
"Am C G Em Am C G Em Am C G Em Am C G Em Am C G Em Am C G Em Am C G Em Am C G Em Am C G Em Am C G Em Dm F G F Am Am G C E7 Am G C E7 Am G C E7 Am G C E7 Am C G Em Am C G Em Am C G Em Am C G Em Am C G E7 Dm F G F Am Am C G Em Am C G Em Am C G Em Dm F G E7 E7 Am G C E7 Am G C E7 Am C G E7 Am C G E7 Am G C D G"	"The Unforgiven II (ver. 2) Tab by Metallica - E-Chords"	"cifra/idmusica/93864/keyb/true.htm"
"Em Em G D C B E5 Em Em C B E5 D5 B5 E5 D5 B5 E5 D5 B5 E5 D5 B5 E5 C5 D5 G5 E5 E5 C5 D5 G5 E5 E5 Em C B Em C B Em C B Em C B Em E5 D5 B5 E5 D5 B5 E5 D5 B5 E5 D5 B5 E5 C5 D5 G5 E5 E5 C5 D5 G5 E5 E5 Em C B Em C B Em C B Em C B Em E5 E5 F# E5 G E5 F# E5 E5 F# E5 G E5 F# E5 E5 F# E5 G E5 F# E5 F#5 G5 F#5 E5 F#5 G5 F#5 E5 E5 E5 E5 D5 B5 B5 C5 D5 G5 E5 E5 C5 B5 E5 C5 B5 E5 Em C B Em C B Em C B Em C B Em"	"The Unforgiven Iii Tab by Metallica - E-Chords"	"cifra/idmusica/134396/keyb/true.htm"
"E5 A5 Bb5 B5 C5 E5 F5 F5 E5 Bb5 A5 Bb5 E5 Bb5 G5 Bb5 B5 C5 E5 E5 A5 Bb5 B5 C5 F5 E5 Bb5 A5 G5 E5 A5 Bb5 B5 C5 E5 F5 F5 E5 Bb5 A5 Bb5 E5 Bb5 G5 Bb5 B5 C5 E5 F5 E5 Bb5 A5 G5 E5 F5 E5 Bb5 A5 G5 E5 A5 Bb5 B5 C5 E5 F5 E5 Bb5 B5 C5 E5 E5 A5 Bb5 B5 C5 F5 E5 Bb5 A5 G5 C5 B5 Bb5 E5 E5 A5 Bb5 B5 C5 A5 Bb5 B5 C5 E5 A5 Bb5 B5 C5 E5 A5 Bb5 B5 C5"	"Wherever I May Roam Tab by Metallica - E-Chords"	"cifra/idmusica/9781/keyb/true.htm"
"G G F# Em C G G G F# Em C G D D C# C C C G"	"Whisky In The Jar Tab by Metallica - E-Chords"	"cifra/idmusica/117193/keyb/true.htm"
"G G F# Em C G G G F# Em C G D D C# C C C G"	"Wisky In The Jar Tab by Metallica - E-Chords"	"cifra/idmusica/139702/keyb/true.htm"
