"A E/G# F#m F#m/E D/F# E A A E/G# F#m F#m/E D/F# A/E E E6 E7 A E/G# F#m F#m/E D/F# A/E E E6 E7 F#m C#/F Em6 F#7 Bm F#/C# Bm E4 E A E/G# F#m F#m/E D/F# E A A E/G# F#m F#m/E D/F# A/E E E6 E7 A E/G# F#m F#m/E D/F# A/E E E6 E7 F#m C#/F Em6 F#7 Bm F#/C# Bm E4 E A G# F#m F#m/E D/F# E A C G/B Am7 D/F# G D/F# Em D/F# G C G/B Am7 D/F# G D/F# E D/F# E/G# A A E/G# F#m F#m/E D/F# A/E E E6 E7 F#m C#/F Em6 F#7 Bm F#/C# Bm E4 E A E/G# F#m F#m/E D/F# E A A E/G# F#m F#m/E D/F# A/E E E6 E7 A E/G# F#m F#m/E D/F# A/E E E6 E7 F#m C#/F Em6 F#7 Bm F#/C# Bm E4 E A E/G# F#m F#m/E D/F# E A"	"Tears in Heaven Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6761/keyb/true.htm"
"A Em E7 F# C C7 Bm B F# A Em A Em A E7 F# F# A E7 F# F# A E7 B# F# A Em A E7 F# F# A E7 F# F# A E7 F# F# C C7 Bm B C C7 Bm B C C7 Bm B C C7 Bm B B# Em A E7 F# F# A E7 F# F# A E7 F# F# A Em A E7 F# F# A E7 F# F# A E7 F# F# C C7 Bm B C C7 Bm B C C7 Bm B C C7 Bm B F# F# A E7 F# F# A E7 F# F# C C7 Bm B C C7 Bm B C C7 Bm B C C7 Bm B"	"Revolution Tab by Eric Clapton - E-Chords"	"cifra/idmusica/138072/keyb/true.htm"
"A F#m A F#m A D A F#m E A A D A F#m E A D A D E A F#m D E A F#m D E A F#m D E D E A A F#m A F#m A D A F#m E A A D A F#m E A D A D E A F#m D E A D A E E A F#m A F#m A F#m A F#m"	"I've got a Rock N`Roll Heart Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6782/keyb/true.htm"
"A G A G F#m Em D Am C G D D Am C G D D Am D Am C G D D Am D Am C G D A F#m F+ F#m7/E F#m7/D# A13 Em7 A13"	"Let It Rain Tab by Eric Clapton - E-Chords"	"cifra/idmusica/111526/keyb/true.htm"
"Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G F E7 Am Am7+ Am7 D7 F E7 F E7 Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G F E7 Am Am7+ Am7 D7 F E7 F E7 Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G"	"Old Love(ver. 2) Tab by Eric Clapton - E-Chords"	"cifra/idmusica/63044/keyb/true.htm"
"Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G G Am7 Dm7 G4 G F E7 Am Am/G# Am/G Am/F# F E7 F E7 Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G G F E7 Am Am/G# Am/G Am/F# F E7 F E7 Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G Am7 Dm7 G4 G"	"Old Love Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6751/keyb/true.htm"
"Amaj7 B/A Cdim C#m7 B7 Amaj7 B/A Cdim C#m7 B7 Amaj7 B/A Cdim C#m7 B7 Amaj7 B/A Cdim C#m7 B7 Amaj7/2 B7 Cdim C#m7 B7 Amaj7/2 G#7 Bm7 Amaj7 Dmaj7 Amaj7"	"The Circuts Left Town Tab by Eric Clapton - E-Chords"	"cifra/idmusica/18223/keyb/true.htm"
"Am D Am D Am D Em Am D Em(add9) Em C Am Bm Am(add9) Am D Em(add9) Em Am D Em(add9) Em C Am Bm Am(add9) D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D C G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 G/B G D Cmaj7 D Am D Em(add9) Am D Em C Am Bm Am(add9)"	"Badge Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6768/keyb/true.htm"
"Am G Am G Am G Am G Am G Am G Am G Am G Am G Am G F C E Am G Am G F C E A D A D A D A D Am G Am G F C E Am G Am G F C E Am G Am G F C E Am G Am G F C E"	"Why does love got to be so Sad Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6764/keyb/true.htm"
"Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am Am G F G Am"	"All Along The Watchtower Tab by Eric Clapton - E-Chords"	"cifra/idmusica/129665/keyb/true.htm"
"B B B B E7 E7 B B B B E7 E7 B B B F#7 F#7 B B B B E7 E7 B B B B E7 E7 B B B F#7 F#7 B B B B E7 E7 B B B B E7 E7 B B B F#7 F#7 B B B B E7 E7 B B B B E7 E7 B B B F#7 F#7 F#7 B B B B E7 E7 B B B B E7 E7 B B B F#7 F#7 F#7 B B B B E7 E7 B B B B E7 E7 B B B F#7 F#7 B E7 F#7 E7 B"	"Motherless Child Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6757/keyb/true.htm"
"Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm"	"Ain´t Nobody Business Tab by Eric Clapton - E-Chords"	"cifra/idmusica/19016/keyb/true.htm"
"Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm"	"Ain´t Nobody Business Tab by Eric Clapton - E-Chords"	"cifra/idmusica/19016/keyb/true.htm"
"Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm"	"Ain't Nobody`s Business if I Do Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6784/keyb/true.htm"
"Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm"	"Aint Nobodys Business Tab by Eric Clapton - E-Chords"	"cifra/idmusica/53502/keyb/true.htm"
"Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm D7 G7 Dm7 G7 Cm G7 Cm G7 Cm C C7 F#7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb Bb F7 Bb G7 C7 F7 Bb D7 Gm Eb"	"Ain t nobody s business if I do Tab by Eric Clapton - E-Chords"	"cifra/idmusica/80564/keyb/true.htm"
"B B D A E Gm Cm Gm Gm Cm Gm Eb Dm Gm Eb Dm Gm Eb Dm Gm Eb Dm Gm Eb Dm Gm Gm Cm Gm Gm Cm Gm Eb Dm Gm Eb Dm Gm Eb Dm Gm Eb Dm Gm"	"I Shot The Sheriff Tab by Eric Clapton - E-Chords"	"cifra/idmusica/104916/keyb/true.htm"
"B C D C E7 Am C F G F G C E7 Am C F G F C G C E7 Am C F G A Amaj7 F#m D E A Amaj7 F#m D E A Amaj7 A7 D E A Amaj7 A7 D E F G C E7 Am C F G F G C E7 Am C F G C E7 Am C F G F C G C E7 Am C F G A Amaj7 A7 D E A Amaj7 A7 D E F G"	"Bell Bottom Blues Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6755/keyb/true.htm"
"B E G G G F#/D Em9 C G G Em9 C G G Em9 C G G Bm E7 A7 F#/D G C9 F#/D G G F#/D Em9 C G G Em9 C G G Em9 C G G Bm7 E7 A7 F#/D G C9 F#/D G B E7 Am G/Am F#/Am G F#/D E7 Am B7/E B E7 Am G/Am F#/Am F#m B7 F#m B7 E Cm7 Em9 C G G Em9 C G G Em C G G Bm E7 A7 F#/D G C9 F#/D G Em9 F#/D G"	"Back home Tab by Eric Clapton - E-Chords"	"cifra/idmusica/80570/keyb/true.htm"
"B F# A#m E B F# A#m E B F# A#m E B B B F# E F# B B F# E F# Asus4 E F#m D5 Asus4 E F#m D5 Asus4 E F#m D5 Asus4 E F#m D5 Asus4 E F#m D Asus4 B G#m B F# E F# G#m E F# B F# A#m E B F# A#m E B F# A#m E B F# E"	"Blue Eyes Blue (ver. 2) Tab by Eric Clapton - E-Chords"	"cifra/idmusica/53993/keyb/true.htm"
"B F# A#m E B F# A#m E B F# A#m E B F# E B B F# E F# B B F# E F# Asus4 Em F#m D5 Asus4 E F#m D5 Asus4 E F#m D5 Asus4 E F#m D5 Asus4 E F#m D Asus4"	"Blues Eyes Blues Tab by Eric Clapton - E-Chords"	"cifra/idmusica/13051/keyb/true.htm"
"B G#m C#m A B G#m C#m A9 A/E E A9 Bm7 F#m Bm7 G#m F#m G#m A9 C#m7 F#m G#m A9 C#m7 A9 A/E"	"Broken Hearted Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6752/keyb/true.htm"
"Bm D/E A7+ F#7 Bm D/E C#m7 F#7 D7+ C#m7 F#m B Bm D/E A7+ F#m F#m/F A/E B Bm D/E G D/F# A F#m F#m/F A/E B Bm D/E G D"	"Don't Let Me Be Lonely Tonight Tab by Eric Clapton - E-Chords"	"cifra/idmusica/41211/keyb/true.htm"
"Bm F#7 D E G A Bm F#7 D E G A B B G#m F# E B A B G#m F# E B A F#7 Bm F#7 D E G A Bm F#7 D E G A B B G#m F# E B A B G#m F# E B A F#7 Bm F#7 D E G A Bm F#7 D E G A B B G#m F# E B A B G#m F# E B A F#7 Bm F#7 D E G"	"Let It Grow Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6756/keyb/true.htm"
"C7 E A A7 A Dm A Dm A7 Dm F F7 C C/B A D7 G7 C7 E A A7 A Dm A Dm A Dm F F7 C C/B A D7 G7 C7 E A7 Dm A7 Dm F D7 C C/B A7 D G C7 E A A7 A Dm A Dm A7 Dm F F7 C C/B A D7 G7 C G7 C E A A7 A Dm A Dm A7 Dm F D7 C C/B A F Dm7 G C E7 F D7 C A7 F Fdim G Fdim G C"	"Nobody Knows You When You're Down and Out Tab by Eric Clapton - E-Chords"	"cifra/idmusica/56048/keyb/true.htm"
"C7 F Ab6 C C7 F Ab6 C G7 C F C C7 F C A7 D7 G7 C"	"Four until late Tab by Eric Clapton - E-Chords"	"cifra/idmusica/82068/keyb/true.htm"
"C9 G A7sus F9 C9 G A7sus F9 C9 G A7sus F9 C9 G A7sus F9 F9 Em7 Am G F9 Em7 F/G F7add9 Bb2 F Gm Ebm7 Bb2 F Gm Ebm7 Gm Gm/F Em7/5- Cm7 D#9 D#/F Bb2 F Gm Ebm7 C G Am Fm7 F9 Em7 Am G F9 Em7 F/G F7add9 Bb2 F Gm/F Eb6/9 Bb2 F C9 G Am Fm7 C G Am Fm7 Am Am/G F/F# Dm7 F9 F C G Am F9 C G Am F9 F9"	"Blue Eyes Blue Tab by Eric Clapton - E-Chords"	"cifra/idmusica/51532/keyb/true.htm"
"C Bb F C Bb F C Bb F C Bb F Dm F G C C Bb F C Bb F C Bb F Dm F G C C G Am G Am G F G Am F G F G C C G Am F G F G C Bb F C Bb F C Bb F Dm F G C C G Am G Am G F G Am F G F G G Am F G G Am F G G Am F G G Am F G G Am F G"	"Walk Away Tab by Eric Clapton - E-Chords"	"cifra/idmusica/111695/keyb/true.htm"
"C Bb F C F C F C F C F C F C F C F C F C F C F C F C Bb F C Bb F C F C F C F C F C F C F C F C F C F C F C F C Bb F C Bb F C F C F C F C F C F C F C F C F C F C F C F C Bb F C Bb F"	"Dont Know Why Tab by Eric Clapton - E-Chords"	"cifra/idmusica/139689/keyb/true.htm"
"C C7 F C C G C C C7 F C C G C"	"Worried man blues Tab by Eric Clapton - E-Chords"	"cifra/idmusica/87853/keyb/true.htm"
"C C C C C C C C Am F G Am F G Am F G Am F G C C C C C C C C C C Bb F C C Bb F C C Bb F C C Bb F C C Bb F C C Bb F C C Bb F C C Bb F C"	"One Jump Ahead of the Storm Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6775/keyb/true.htm"
"C D F Am C G Am C D F Am C G Am C D F Am C G Am C G Am C D F Am C G Am C D F Am C G Am C D F Am C G Am Am7/G Am7 D/E D Am7/G Am7 Em D C D C Am7 Am C G Am C Am7 Am C G Am C Am7 Am C G Am C Am7 Am C G Am D/G D C9 D/G D C9 Am G F G Am G F G Am G F G Am G F G Am G F G Am G F G Am G F G Am G F G Am G F"	"Stairway To Heaven Tab by Eric Clapton - E-Chords"	"cifra/idmusica/123484/keyb/true.htm"
"C D# F C D# F C F G C D# F C C D# F C D# F C F G C D# F C C D# F C C D# F C"	"After Midnight Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6747/keyb/true.htm"
"C E7 A7 Dm A7 Dm A7 Dm F F#° C E7 A7 D7 D7/F# G7 C E7 A A7 Dm A7 Dm A7 Dm F F#° C A7 D7 D7/F# G7 C E7 A A7 Dm A7 Dm A7 Dm F F#° C E7 A7 D7 D7/F# G7 C E7 A A7 Dm A7 Dm A7 Dm F F#° C E7 A C E7 A A7 Dm A7 Dm A7 Dm D7 D7/F# F D7 D7 G7 C C6 C7"	"Nobody Knows You When Your Down And Out Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6753/keyb/true.htm"
"C E7 A7 Dm A7 Dm A7 Dm F F#° C E7 A7 D7 D7/F# G7 C E7 A A7 Dm A7 Dm A7 Dm F F#° C A7 D7 D7/F# G7 C E7 A A7 Dm A7 Dm A7 Dm F F#° C E7 A7 D7 D7/F# G7 C E7 A A7 Dm A7 Dm A7 Dm F F#° C E7 A C E7 A A7 Dm A7 Dm A7 Dm D7 D7/F# F D7 D7 G7 C C6 C7"	"Nobody Knows You When Your Down And Out Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6753/keyb/true.htm"
"C E7 A A7 A Dm A Dm A7 Dm F F7 C C/B A D7 G7 C E7 A A7 A Dm A Dm A Dm F F7 C C/B A D7 G7 C E77 A7 Dm A7 Dm F D7 C C/B A7 D G C E A A7 A Dm A Dm A7 Dm F F7 C C/B A D7 G7 C G7 C E7 A A7 A Dm A Dm A7 Dm F D7 C C/B A F Dm7 G C E7 F D7 C A7 F Fdim G Fdim G C"	"Nobody knows you when you are down and out Tab by Eric Clapton - E-Chords"	"cifra/idmusica/78306/keyb/true.htm"
"C E/B Am C/G F G F C G C E/B Am C/G F G F C G C E/B Am C/G F G A E/G# F#m D E A E/G# F#m D E A Amaj7/C# A7 D E A Amaj7/C# A7 D E F C G"	"Bell Botton Blues Tab by Eric Clapton - E-Chords"	"cifra/idmusica/15845/keyb/true.htm"
"C F/A C C7 F F C C7 F C G/B A7 D7 D7 G7 G7 C F C C7 F F E7 F C G/B A7 D7 G7 C G7 C F C C F C C7 F F C C7 F F C G/B A7 D7 D7 G7 G7 C F C F C7 F F E7 E7 F F C G/B A7 D7 G7 C A7 D7 G7 C G C"	"San Francisco Bay Blues ( ver. original acústica) Tab by Eric Clapton - E-Chords"	"cifra/idmusica/56071/keyb/true.htm"
"C F C C7 F F C C7 F F C A7 D7 D7 G7 G7 C F C C7 F F C C7 F F C A7 D7 D7 G7 G7 C F C C7 F F E7 E7 F F C A7 D7 G7 C G7 C F C C7 F F C C7 F F C A7 D7 D7 G7 G7 C F C C7 F F E7 E7 F F C A7 D7 G7 C G7 C F C C7 F F C C7 F F C A7 D7 D7 G7 G7 C F C C7 F F E7 E7 F F C A7 D7 G7 C A7 D7 G7 C A7 D7 G7 C G C"	"San Francisco Bay Blues Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6767/keyb/true.htm"
"C F C D G C F C F G C F C D G C D F D G C F C D G C F C F C F C"	"Blues Power Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6769/keyb/true.htm"
"C F C G F C G C C C"	"I'm Tore Down Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6792/keyb/true.htm"
"C G/B Am C/G F/A C/G G/B C G7/D C G/B Am F/A C/B G/B C G7/D Am E/G# C7/G A G/B A/C Dm7 G C G/B Am C/G F/A G7 C C Eb Dm7 Cm7 F/A Bb F/A Gm7 F/A Bb Eb Dm7 Cm7 F/A Bb F/A G/B C G7/D F G7 C/E C"	"Tears in heaven(100%) Tab by Eric Clapton - E-Chords"	"cifra/idmusica/60735/keyb/true.htm"
"C G F C G C D7 G7 E Am G F D7 G D G C D7 G7 E Am G F D7 G Em Am Am F Fm7 Am F Fm7 Am F Fm7 Fm7 Fm6 Fm7 Fm6 C C D7 G7 E Am G F D7 G D G C D7 G7 E Am G F D7 G Em Am Am F Fm7 Am F Fm7 Am F Fm7 Fm7 Fm6 Fm7 Fm6 F C D7 G7 E Am G F D7 G D G C D7 G7 E Am G F D7 G Em Am"	"I Looked Away Tab by Eric Clapton - E-Chords"	"cifra/idmusica/19023/keyb/true.htm"
"C#m A F#m B E A F#m B C#m A F#m B E A F#m B C#m A F#m B E A D D A E A B B F# G#m C#m E F# B B E F# G#m C#m D A E C#m A F#m B E A F#m B C#m A F#m B E A F#m B C#m A F#m B E A F#m B C#m A F#m B E A D D A E A B F# G#m C#m E F# B B E F# G#m C#m D A E C#m A F#m B E A F#m B C#m A F#m B E A F#m B C#m A F#m B E A F#m B C#m A F#m B E A F#m E E A B C#m B C#m A F#m B C#m A F#m A"	"My father eyes Tab by Eric Clapton - E-Chords"	"cifra/idmusica/19027/keyb/true.htm"
"D9 F#7 Bm Bm7/Bb D9 D7 G Abdim D C B7 Bb7 A D A7 Bb7 A D A7 D9 F#7 Bm Bm7 D9 D7 G Abdim D C B7 Bb7 A7 D E9 Eb9 G Abdim D C B7 Bb7 A7 Bb7 A7 D E9 Eb9 Bb7 A7 D F9 E9 D9 F#7 E Eb A Db D D9"	"Hard Times Tab by Eric Clapton - E-Chords"	"cifra/idmusica/136846/keyb/true.htm"
"D A7 Ab7 G7 D A D A7 Ab7 G7 D Am A#m Bm Am A#m Bm Am A#m Bm Am A#m Bm G7 G7 C#7 D A7 Ab7 G7 D Am A#m Bm Am A#m Bm Am A#m Bm Am A#m Bm G7 G7 C#7 D A7 Ab7 G7 D Am A#m Bm Am A#m Bm Am A#m Bm Am A#m Bm G7 G7 C#7 D A7 Ab7 G7 D"	"Take it back Tab by Eric Clapton - E-Chords"	"cifra/idmusica/80762/keyb/true.htm"
"D A G A Bm G D G D A A Bm G D G D A D G D A G D A G D A G D A D A G A Bm G D G D A A Bm G D G D A D G D A G D A G D A G D A D A G A Bm G D G D A G D A G D A G D A G D A D G A A Bm G D G D A A Bm G D G D A D G D A G D A G D A G D A D"	"No Alibis Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6790/keyb/true.htm"
"D C D A Ab G D F D D C D A Ab G D F D D C D A Ab G D F D D C D A Ab G D F D G F G D Db C G Bb G G F G D Db C G Bb G D C D A Ab G D F D A C G A C G A C G A D C D A Ab G D F D D C D A Ab G D F D D C D A Ab G D F D D C D A Ab G D F D D C D A Ab G D F D G F G D Db C G Bb G G F G D Db C G Bb G D C D A Ab G D F D A C G A A C G A C G A C G A C G A"	"The Sunshine of Your Love Tab by Eric Clapton - E-Chords"	"cifra/idmusica/49575/keyb/true.htm"
"D/C D/B D/Bb D/A F G D Dsus2 D D/C D/B D/Bb D/A F G D D/C D/B D/Bb D/A F G D G A D Em G D/F# Em D D/C D/B D/Bb D/A F G D Dsus2 D D/C D/B D/Bb D/A F G D F G D F G D"	"Cant find my way home Tab by Eric Clapton - E-Chords"	"cifra/idmusica/80574/keyb/true.htm"
"D/C D/B D/Bb D/A F G D Dsus2 D D/C D/B D/Bb D/A F G D D/C D/B D/Bb D/A F G D G A D Em G D/F# Em D D/C D/B D/Bb D/A F G D Dsus2 D D/C D/B D/Bb D/A F G D F G D F G D D D/C D/B D/A F C D C D G A D Em G D/F# Em D"	"Can't Find My Way Home Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6793/keyb/true.htm"
"D D7 G Gm7 D Bm E A7 D G D A7 D D7 G Gm7 D Bm7 E A D G D A7 G D E A"	"Someday After While Tab by Eric Clapton - E-Chords"	"cifra/idmusica/115411/keyb/true.htm"
"D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D G G F G D Db C G Bb G G G F G D Db C G Bb G D D C D A Ab G D F D D D C D A Ab G D F D A C G A C G A C G A D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D D D C D A Ab G D F D G G F G D Db C G Bb G G G F G D Db C G Bb G D D C D A Ab G D F D D D C D A Ab G D F D A C G A C G A C G A A C G A C G A C G A C G A C G A"	"Sunshine of your Love Tab by Eric Clapton - E-Chords"	"cifra/idmusica/6788/keyb/true.htm"
"D D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb A7 D C A7 D C D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb A7 D C A7 D C D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb D5 D/C D/B D/Bb"	"Tales of brave ulysses Tab by Eric Clapton - E-Chords"	"cifra/idmusica/80763/keyb/true.htm"
"D D/C G Bb D D/C G Bb"	"Anyday Tab by Eric Clapton - E-Chords"	"cifra/idmusica/19018/keyb/true.htm"
